session_id,student_id,stage,subject_id,subject_label,subject_topic,learning_objectives,objective_count,reflection_count,current_round_index,completed_round_count,defense_turn_count,started_at,last_seen_at,completed_at
67622f62b687473e83e33fd25820aef9,31,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:47.189000,2026-05-28T04:52:43.788000,2026-05-28T04:52:42.288000
387720a450f2473cbc3b088cc58dcca1,8,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:47.277000,2026-05-28T04:54:39.281000,2026-05-28T04:54:39.915000
55e563c4da32429092178bd6befa2d6e,2,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:47.409000,2026-05-28T04:55:13.494000,2026-05-28T04:55:12.646000
f4d8175fbab94ddc8b601c36c80b7e68,26,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:47.940000,2026-05-28T04:53:28.993000,2026-05-28T04:53:28.947000
a8d8d36c78f24e00bdc8e8cc9b11dd47,41,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:48.004000,2026-05-28T04:53:07.115000,2026-05-28T04:53:09.189000
d19050da13884c4e983cc4e04143225e,37,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:48.038000,2026-05-28T04:51:19.602000,2026-05-28T04:51:18.731000
27cf2a6470434fe5aec1c86483489494,4,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:48.053000,2026-05-28T04:54:24.353000,2026-05-28T04:54:22.517000
5f796129486745f0ae4fb7d2ae883317,5,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:48.081000,2026-05-28T04:52:33.897000,2026-05-28T04:52:33.341000
fc0100d2abc44e08b76aadbe60841285,45,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:48.411000,2026-05-28T04:52:19.237000,2026-05-28T04:52:19.082000
f44d04aef8124e9ca390c75c5262fefd,25,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:48.714000,2026-05-28T04:54:10.151000,2026-05-28T04:54:09.132000
7fe5339e4c674e26992154999bba7d3c,39,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,3,5,5,2026-05-28T04:45:48.818000,2026-05-28T04:53:47.447000,2026-05-28T04:53:45.820000
f89060d69bc44a1dac718052a453f563,35,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:49.070000,2026-05-28T04:53:16.014000,2026-05-28T04:53:15.519000
e97d3b40cd754c6e9a46c5bad565c176,40,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:49.106000,2026-05-28T04:52:52.465000,2026-05-28T04:52:51.380000
33459e83b5894addbb98416146f36bbc,28,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:49.192000,2026-05-28T04:53:47.799000,2026-05-28T04:53:47.255000
3133d8c719844aeca1163c4884fabd76,12,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:49.345000,2026-05-28T04:55:34.235000,2026-05-28T04:55:33.392000
c7c507feccbb4ab6973e7cb0f2a152db,1,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:49.379000,2026-05-28T04:50:50.454000,2026-05-28T04:50:50.653000
b6b38034738048ed9f2b1650986d3a20,9,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:49.886000,2026-05-28T04:55:57.096000,2026-05-28T04:56:00.515000
956ad22ebecc4608820de5366b14e862,29,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,3,5,5,2026-05-28T04:45:50.748000,2026-05-28T04:54:06.122000,2026-05-28T04:54:05.310000
ae95b87f579c4ea6b26c6ba71af95969,32,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:51.089000,2026-05-28T04:53:10.630000,2026-05-28T04:53:10.145000
6868054e9508442ab0ab9e5d9a251795,14,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,3,5,5,2026-05-28T04:45:51.476000,2026-05-28T04:55:39.437000,2026-05-28T04:55:38.578000
f1770f9d2afb46209ab4e7728cc171e6,23,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:51.851000,2026-05-28T04:56:17.636000,2026-05-28T04:56:18.357000
63ec15dbd470458a825459b7349cc05f,13,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:51.983000,2026-05-28T04:53:18.289000,2026-05-28T04:53:17.319000
b081ffa990ee4ca5ac52cfe72a49afe9,42,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:52.299000,2026-05-28T04:54:37.176000,2026-05-28T04:54:36.350000
5a86ccb93850459696ecc90d9563c1bf,24,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:52.830000,2026-05-28T04:56:12.662000,2026-05-28T04:56:12.688000
9854c2a6fc644dbbbdbe5c325c703abf,19,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:53.265000,2026-05-28T04:53:48.544000,2026-05-28T04:53:48.139000
1b7de98dae1e4de9bc38f41777c7b05a,17,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:45:53.680000,2026-05-28T04:55:17.009000,2026-05-28T04:55:16.466000
9e300a5189f84394addb94d88f40372d,30,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,3,5,5,2026-05-28T04:46:19.746000,2026-05-28T04:54:19.417000,2026-05-28T04:54:19.307000
57588b13f0c148d4b2042c7fec2744cb,36,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:46:39.383000,2026-05-28T04:52:58.285000,2026-05-28T04:52:58.138000
d3872562e1524d2586cd2feebed55cbf,20,complete,english,英语,Unit 6 Summer Vacation,"通过听、说、读、写等形式的语言活动，帮助学生复习前几册有关Travel Plan, Winter Vacation, Special Days, Transportation和Around the World等话题的重点词汇和功能句，引导学生综合运用所学语言知识和技能进行交流。 | 引导学生就所听材料或所读短文的内容与他人展开对话交流。 | 引导学生仿照阅读文段，按相应的提示或要求写几个意义连贯的句子。",3,1,4,5,5,2026-05-28T04:54:30.422000,2026-05-28T05:00:45.913000,2026-05-28T05:00:45.256000
